id,x,y,deg
019_6,s6.6479624543638016e-01,s-8.1686705058239095e-01,s6.7946953612059644e+01
019_7,s-3.3741188496866376e-01,s-6.1465683261792881e-01,s2.3890779061232968e+02
019_8,s-5.9444987281316330e-01,s-3.6329375679656112e-01,s3.2767783069295990e+02
019_9,s1.0028216155984411e+00,s-4.6578650838043933e-01,s3.3637062226934285e+02
019_10,s5.9912990857698367e-01,s-3.3866537477305159e-01,s3.5874368858759084e+01
019_11,s9.8940217143544695e-01,s-8.8454008411299034e-01,s2.0468272529890680e+02
019_12,s1.1100454379465929e+00,s7.1243072914665329e-01,s6.7165636113435326e+01
019_13,s2.3063521290666864e-01,s-1.3117293240399142e+00,s5.8907790612330317e+01
019_14,s-1.4870230817033692e-01,s7.9815428625397455e-01,s1.5476760686217091e+02
019_15,s2.3385977795171747e-01,s6.8465523746685031e-01,s2.0842684721154407e+02
019_16,s-6.9362205995843829e-01,s-8.9306768019792304e-01,s5.1874809471973002e+01
019_17,s-1.0023133829543642e+00,s-1.3981544729638509e+00,s2.3629234378228432e+01
019_18,s2.2694470402924521e-03,s-3.1496161765972192e-01,s3.5999176488178324e+02
020_0,s6.0520637362023100e-01,s2.9459000261546575e+00,s-6.6370606326709378e+01
020_1,s1.0211763571594143e+00,s1.2472721400317146e+00,s5.1866913758027842e+01
020_2,s1.5754535006173225e+00,s2.0784827202106309e+00,s2.3642247531646362e+01
020_3,s1.3535338055224859e+00,s1.3556254612710457e+00,s-8.3174456184803034e+01
020_4,s2.2755480493104234e+00,s8.4867726624149642e-01,s-1.1362937192796640e+02
020_5,s2.5858792294560979e+00,s2.0696850537404625e+00,s2.5175791488747794e+01
020_6,s1.8606820789008418e+00,s2.4478005115987020e+00,s-2.1622808541088450e+01
020_7,s1.4917300572967194e+00,s2.9457920828858186e+00,s-6.6362167691879691e+01
020_8,s1.7378208293207835e+00,s9.0896292169349169e-01,s-5.7302262871365080e+01
020_9,s1.2699252691058172e+00,s1.8166910332195947e+00,s9.7086073742818030e+01
020_10,s2.1302977131467999e+00,s2.1015525554546617e+00,s1.2752589161501452e+02
020_11,s2.3732444019388037e+00,s2.9459002300923016e+00,s-6.6370622269344253e+01
020_12,s1.0807709601961373e+00,s9.5321526081650232e-01,s-1.2210627448415954e+02
020_13,s7.1403620451935235e-01,s2.0775448379273178e+00,s2.3022609963588401e+01
020_14,s7.1256859884838408e-01,s7.4131506517620027e-01,s2.3629373774912303e+01
020_15,s2.7863995584342125e+00,s2.4773349858695677e+00,s-2.0580189291076103e+01
020_16,s2.7625772325456071e+00,s1.2384249728927548e+00,s-1.5262342805624576e+02
020_17,s9.7610705644687423e-01,s2.4543358199346041e+00,s-2.1977686567939568e+01
020_18,s2.8097915425492239e+00,s1.6370621795786040e+00,s-2.3629377730655833e+01
020_19,s2.4864353635646093e+00,s1.6174438415032057e+00,s8.9517613317461226e+01
021_0,s1.2574522105967272e+00,s-7.3464013009485873e-01,s3.8771320608626290e+01
021_1,s-7.2784662091413155e-01,s-5.7699810607884194e-01,s2.0705401451706012e+02
021_2,s6.8869171807905982e-01,s1.0179653265142314e+00,s2.9615513428759476e+02
021_3,s-2.4441355510090593e-01,s5.3597469826036370e-01,s1.3619238765167015e+02
021_4,s-8.8043237886588233e-01,s3.0004782615272835e-01,s2.7747914055224598e+01
021_5,s-1.0396053397549367e+00,s-1.1022612199371187e+00,s2.4637062227595763e+02
021_6,s6.4913452484843470e-01,s-1.0057949347015545e+00,s3.5004406179854817e+02
021_7,s-1.4881637933796016e-01,s-7.3311748218227224e-01,s3.5004406179915190e+02
021_8,s-9.4268159053342160e-01,s1.1706201609231039e+00,s2.0774791405527051e+02
021_9,s1.3392649389758176e+00,s-1.1022612199667929e+00,s1.1362937773064799e+02
021_10,s-4.3662381526695465e-01,s1.0438866186414970e+00,s2.9504414109006581e+02
021_11,s1.5795757296011928e-01,s5.1905273544863106e-01,s1.8573850690410276e+02
021_12,s3.4391717677464262e-01,s-3.1196443082574493e-01,s1.7004406179920829e+02
021_13,s1.1966908292809839e+00,s6.6604921686888030e-01,s3.3358729819657214e+02
021_14,s-1.6629256931492523e-01,s-1.1005509570491947e+00,s2.4623685566353589e+02
021_15,s1.2319027517372543e+00,s-1.8618429688626106e-01,s3.3637062226934933e+02
021_16,s4.3632467651148577e-01,s1.0654462625433108e+00,s1.1504429125044122e+02
021_17,s5.4396938228430181e-01,s1.6908066414968601e-02,s2.8739645168454598e+02
021_18,s5.5459105227810279e-01,s6.4298854383048398e-01,s2.4145172290314508e+02
021_19,s-9.3224310147259926e-01,s-9.5808449759533135e-02,s1.5637061830829879e+02
021_20,s-5.5353456596494410e-01,s-2.8393636557415242e-01,s3.1616177420095198e+02
022_0,s3.4611398778762514e-01,s4.4997039111677817e-01,s1.5741635919927535e+02
022_1,s3.4402999235571446e-01,s8.7627859727565194e-01,s2.3456056094537228e+01
022_2,s4.1334633785413610e-01,s1.8069200736923823e+00,s2.9208745587933429e+01
022_3,s2.5549015887701230e+00,s-7.8098952186622661e-02,s-2.3629377730640439e+01
022_4,s7.7528049144368660e-01,s1.3482289936456058e+00,s7.0120623943748669e+01
022_5,s6.6822359393402875e-01,s8.0417086398204307e-01,s-1.1202723260892803e+02
022_6,s2.6622637764542918e+00,s2.1757026728508242e+00,s1.1362937773068052e+02
022_7,s2.4965909284077177e+00,s1.1938036804649095e+00,s-2.7190605502673815e+01
022_8,s2.5499639955492719e+00,s9.2702083666012502e-01,s1.5847612140635266e+02
022_9,s1.0996157612259623e+00,s1.2721575217804753e+00,s-1.5888427804873291e+02
022_10,s1.2461817224424452e+00,s2.2454020962413943e+00,s-1.3207447398620968e+02
022_11,s1.6533739018249540e+00,s-2.2905007968278528e-02,s1.1393041416925205e+02
022_12,s8.9452456514109191e-01,s1.7523723475766089e+00,s-9.0175478584046601e+01
022_13,s1.6641798172500726e+00,s1.4761121009879168e+00,s1.6108622119069344e+02
022_14,s9.0367159461770963e-01,s2.1845430869087887e+00,s6.6370622269952861e+01
022_15,s1.7975143959389317e+00,s2.1845430869105296e+00,s-6.6370622269336280e+01
022_16,s1.5744369375142186e+00,s4.2293586743184214e-01,s-5.8770567232253136e+01
022_17,s2.1761623474420606e+00,s1.1278863157697012e+00,s1.1599059861160964e+02
022_18,s1.9842462084650658e+00,s1.5678014352778251e+00,s-6.6370622269416913e+01
022_19,s2.0873364297722365e+00,s-1.4409348048359269e-01,s-2.7017857963649576e+00
022_20,s1.2450372270148942e+00,s1.7933430867327210e-01,s6.7972767391071585e+01
022_21,s7.5706457856851661e-01,s-2.6751413328925461e-02,s1.1362937773065663e+02
023_0,s1.1898205800039605e+00,s2.2055645319521353e-01,s1.0346000494963106e+02
023_1,s9.4394281383833223e-01,s-6.9445660727086622e-01,s3.2508907611361258e+02
023_2,s-1.1898205772718122e+00,s9.0016332229520102e-01,s1.5637062222816937e+02
023_3,s3.1560680763432858e-01,s7.8098355184964896e-01,s2.9455652818478973e+02
023_4,s-1.0103595331508593e-01,s9.0999816630023500e-01,s1.8282911523150278e+02
023_5,s-6.8014632079250056e-02,s-1.2155825413740577e-01,s2.2227076473112606e+02
023_6,s-7.7754449821001959e-01,s-1.4781489749262611e+00,s1.1362937773065698e+02
023_7,s-6.9937933580192146e-01,s8.9525554692344655e-01,s2.1856707861301837e+02
023_8,s-5.4331901333061372e-01,s-1.0974008081331268e+00,s5.2070249894804405e+01
023_9,s4.8458951989881566e-01,s-3.0071990907643659e-01,s2.8346000494963039e+02
023_10,s-1.1898205773294213e+00,s-1.4913262367823521e-01,s1.5637062223267191e+02
023_11,s-1.0650812801782799e+00,s3.6128379700317798e-01,s2.1073432476545483e+02
023_12,s7.1414388851037514e-01,s-9.9914994358519049e-01,s9.1920281127321900e+01
023_13,s3.9153176966998826e-01,s-1.5099981659758839e+00,s5.5604680341045594e+01
023_14,s-4.6650260565137192e-01,s-1.3465468375126683e+00,s2.3557537984466438e+02
023_15,s6.6989166756246155e-01,s-1.4757982573797299e+00,s2.4618672774438699e+02
023_16,s1.1887049499810822e+00,s7.9511310985411809e-01,s1.1455652807023911e+02
023_17,s-3.6860164399214923e-01,s-5.4846900094737062e-02,s3.0734324765453653e+01
023_18,s-1.1809701079055128e+00,s-1.0042797397355832e+00,s1.5915828141504636e+02
023_19,s2.0015793534842385e-01,s2.2482925305339427e-01,s2.8426299459727562e+02
023_20,s1.0810556575326038e+00,s-9.9551398289075121e-01,s2.0360555648299237e+02
023_21,s-2.2895222668120829e-01,s-7.1193621541406504e-01,s2.6579652867737076e+02
023_22,s-4.6687299442348223e-01,s-4.8586723508907104e-01,s9.6569581123195718e+01
024_0,s-1.0595655684476482e+00,s-6.4399064511771342e-01,s3.4987946055814803e+01
024_1,s-7.2499322704535452e-01,s9.0045546969179502e-01,s6.9219650864289264e+01
024_2,s2.5442242760826372e-01,s-1.5220922682868543e+00,s3.3242548011173119e+02
024_3,s2.5988229921511846e-01,s-6.9646431182827306e-01,s1.5242548011173113e+02
024_4,s9.0524760204547094e-01,s-8.5064210995352496e-01,s1.5637062179958366e+02
024_5,s-7.1141919542842114e-01,s5.1753962332465875e-01,s1.7381533152816823e+02
024_6,s-4.1569005762912464e-01,s7.7146270638641812e-01,s3.0476978452103077e+02
024_7,s1.1252805856568469e+00,s1.5114130646387769e-01,s1.5539088405881498e+02
024_8,s5.1217836288933305e-01,s-5.8576839348275855e-01,s3.3587444741078201e+02
024_9,s-1.1976337670255504e+00,s4.9476119896156173e-01,s2.3629378192996707e+01
024_10,s-1.2315433966426601e+00,s2.1211894285372854e-01,s2.1498794605581975e+02
024_11,s-2.3177996754434160e-01,s-6.4425019791422367e-01,s3.1183899645081961e+01
024_12,s-1.1901526305988017e+00,s-9.4950107548320128e-01,s1.5964113771390114e+02
024_13,s7.1400157253992336e-01,s8.9928703740128335e-01,s2.9423625000361960e+02
024_14,s-1.0691983067981231e-03,s-2.6012952168004588e-01,s2.9336140723760684e+02
024_15,s-7.6139051517879763e-01,s-9.9878282718014932e-01,s3.5017046714835982e+02
024_16,s4.3554540600622277e-01,s9.3154730010933107e-01,s1.2476978452102905e+02
024_17,s-3.3132331593675446e-01,s-1.5315498899094662e+00,s3.5796093649147008e+02
024_18,s1.1228349707374394e+00,s-7.2753346838992305e-01,s3.3637062220821491e+02
024_19,s1.0724018253382037e+00,s3.9590098315563244e-01,s3.3538334295683893e+02
024_20,s1.2315458678434428e+00,s-1.3622750646708175e+00,s1.1769539122478427e+02
024_21,s-3.3953605914023244e-01,s2.4271760130472095e-01,s2.6973865645592508e+02
024_22,s7.3742214054406241e-01,s4.0402434257505410e-01,s8.3046752720305193e+01
024_23,s-7.6863574602276930e-01,s-1.4134367473432778e+00,s1.1362937773066260e+02
025_0,s1.7717562051175786e+00,s-7.3170796395982896e-01,s-1.1362951145915092e+02
025_1,s2.3559688959619876e+00,s7.2925252555053766e-01,s-1.5636387160516415e+02
025_2,s6.9114849267307532e-01,s1.5343544389383703e+00,s-5.5847928243924194e+01
025_3,s7.3778698317947677e-01,s-7.2913174302337336e-01,s6.7451310108234210e+01
025_4,s-3.1739831125501050e-02,s1.1797326009749018e+00,s2.0705621546720938e+01
025_5,s7.2698999459203884e-01,s4.3775343476148604e-01,s1.6176522886908248e+01
025_6,s2.0919920934376508e+00,s8.3900222047254158e-01,s2.9250624016311132e+01
025_7,s1.7259685632918786e+00,s-4.0292496566783786e-01,s1.0237518166412668e+01
025_8,s1.8897756431170789e+00,s1.6555901474248154e+00,s-6.9519810107264632e+01
025_9,s1.0776875966769239e+00,s-3.2212889469791721e-02,s1.7337798084863317e+02
025_10,s1.6615841844256035e-01,s6.6455718845470790e-01,s-1.8081646803831227e+01
025_11,s1.5075509888694434e+00,s7.7703193588669150e-01,s1.9982222821194902e+01
025_12,s-3.8429220506578175e-02,s2.2461379171738294e-01,s2.3633114094254623e+01
025_13,s1.1328739859202406e+00,s5.7167974392810950e-01,s-1.5242517581662861e+02
025_14,s-1.5647052964841418e-01,s-2.1304774083461070e-01,s-9.2141255138115383e+01
025_15,s2.2651444634119873e+00,s-3.6636263457703955e-01,s-1.4903882152608756e+02
025_16,s3.8695055173370896e-01,s1.9170253837884862e-01,s-1.3997738778920112e+02
